Month	MajorText	MinorText	Borough	CrimeCount	Population
201506	Theft & Handling	Other Theft	Brent	268	325400
201506	Violence Against The Person	Common Assault	Brent	241	325400
201506	Criminal Damage	Other Criminal Damage	Brent	56	325400
201506	Violence Against The Person	Offensive Weapon	Brent	17	325400
201506	Burglary	Burglary In A Dwelling	Bromley	112	324700
201506	Theft & Handling	Handling Stolen Goods	Bromley	4	324700
201506	Violence Against The Person	Offensive Weapon	Bromley	8	324700
201506	Sexual Offences	Rape	Bromley	13	324700
201506	Sexual Offences	Other Sexual	Bromley	18	324700
201506	Criminal Damage	Criminal Damage To Motor Vehicle	Bromley	87	324700
201506	Violence Against The Person	Harassment	Bromley	236	324700
201506	Theft & Handling	Theft From Motor Vehicle	Bromley	122	324700
201506	Robbery	Business Property	Bromley	1	324700
201506	Theft & Handling	Theft From Shops	Bromley	158	324700
201506	Violence Against The Person	Other Violence	Bromley	7	324700
201506	Drugs	Possession Of Drugs	Bromley	73	324700
201506	Criminal Damage	Criminal Damage To Dwelling	Bromley	53	324700
201506	Criminal Damage	Other Criminal Damage	Bromley	47	324700
201506	Theft & Handling	Theft/Taking Of Pedal Cycle	Bromley	19	324700
201506	Criminal Damage	Criminal Damage To Other Building	Bromley	23	324700
201506	Violence Against The Person	Wounding/GBH	Bromley	52	324700
201506	Drugs	Drug Trafficking	Bromley	6	324700
201506	Violence Against The Person	Common Assault	Bromley	151	324700
201506	Theft & Handling	Motor Vehicle Interference & Tampering	Bromley	28	324700
201506	Other Notifiable Offences	Going Equipped	Bromley	2	324700
201506	Theft & Handling	Other Theft Person	Bromley	24	324700
201506	Violence Against The Person	Assault With Injury	Bromley	117	324700
201506	Theft & Handling	Theft/Taking Of Motor Vehicle	Bromley	70	324700
201506	Robbery	Personal Property	Bromley	19	324700
201506	Other Notifiable Offences	Other Notifiable	Bromley	34	324700
201506	Theft & Handling	Other Theft	Bromley	276	324700
201506	Burglary	Burglary In Other Buildings	Bromley	63	324700
201506	Theft & Handling	Theft/Taking Of Motor Vehicle	Camden	75	237400
201506	Robbery	Personal Property	Camden	84	237400
201506	Burglary	Burglary In A Dwelling	Camden	108	237400
201506	Criminal Damage	Criminal Damage To Dwelling	Camden	32	237400
201506	Theft & Handling	Theft From Motor Vehicle	Camden	146	237400
201506	Burglary	Burglary In Other Buildings	Camden	96	237400
201506	Robbery	Business Property	Camden	4	237400
201506	Sexual Offences	Rape	Camden	21	237400
201506	Criminal Damage	Criminal Damage To Motor Vehicle	Camden	53	237400
201506	Theft & Handling	Theft From Shops	Camden	114	237400
201506	Sexual Offences	Other Sexual	Camden	30	237400
201506	Theft & Handling	Other Theft	Camden	503	237400
201506	Other Notifiable Offences	Other Notifiable	Camden	50	237400
201506	Theft & Handling	Other Theft Person	Camden	274	237400
201506	Criminal Damage	Other Criminal Damage	Camden	51	237400
201506	Violence Against The Person	Offensive Weapon	Camden	8	237400
201506	Violence Against The Person	Assault With Injury	Camden	117	237400
201506	Criminal Damage	Criminal Damage To Other Building	Camden	35	237400
201506	Drugs	Other Drugs	Camden	2	237400
201506	Other Notifiable Offences	Going Equipped	Camden	2	237400
201506	Violence Against The Person	Common Assault	Camden	213	237400
201506	Theft & Handling	Motor Vehicle Interference & Tampering	Camden	41	237400
201506	Theft & Handling	Theft/Taking Of Pedal Cycle	Camden	101	237400
201506	Drugs	Possession Of Drugs	Camden	146	237400
201506	Violence Against The Person	Other Violence	Camden	18	237400
201506	Drugs	Drug Trafficking	Camden	3	237400
201506	Violence Against The Person	Wounding/GBH	Camden	80	237400
201506	Violence Against The Person	Harassment	Camden	231	237400
201506	Theft & Handling	Theft/Taking Of Motor Vehicle	Croydon	83	380900
201506	Burglary	Burglary In A Dwelling	Croydon	129	380900
201506	Other Notifiable Offences	Other Notifiable	Croydon	65	380900
201506	Drugs	Drug Trafficking	Croydon	4	380900
201506	Violence Against The Person	Other Violence	Croydon	30	380900
201506	Criminal Damage	Other Criminal Damage	Croydon	87	380900
201506	Drugs	Possession Of Drugs	Croydon	147	380900
201506	Theft & Handling	Motor Vehicle Interference & Tampering	Croydon	38	380900
201506	Violence Against The Person	Offensive Weapon	Croydon	14	380900
201506	Burglary	Burglary In Other Buildings	Croydon	109	380900
201506	Violence Against The Person	Common Assault	Croydon	239	380900
201506	Fraud & Forgery	Other Fraud & Forgery	Croydon	3	380900
201506	Theft & Handling	Other Theft	Croydon	319	380900
201506	Theft & Handling	Theft From Shops	Croydon	163	380900
201506	Drugs	Other Drugs	Croydon	2	380900
201506	Theft & Handling	Other Theft Person	Croydon	41	380900
201506	Theft & Handling	Theft From Motor Vehicle	Croydon	192	380900
201506	Sexual Offences	Other Sexual	Croydon	38	380900
201506	Robbery	Business Property	Croydon	5	380900
201506	Violence Against The Person	Harassment	Croydon	305	380900
201506	Theft & Handling	Handling Stolen Goods	Croydon	1	380900
201506	Robbery	Personal Property	Croydon	42	380900
201506	Violence Against The Person	Wounding/GBH	Croydon	98	380900
201506	Theft & Handling	Theft/Taking Of Pedal Cycle	Croydon	36	380900
201506	Criminal Damage	Criminal Damage To Other Building	Croydon	28	380900
201506	Criminal Damage	Criminal Damage To Dwelling	Croydon	67	380900
201506	Sexual Offences	Rape	Croydon	24	380900
201506	Violence Against The Person	Assault With Injury	Croydon	218	380900
201506	Criminal Damage	Criminal Damage To Motor Vehicle	Croydon	116	380900
201506	Violence Against The Person	Harassment	Ealing	264	349800
201506	Theft & Handling	Theft/Taking Of Pedal Cycle	Ealing	46	349800
201506	Theft & Handling	Theft From Motor Vehicle	Ealing	247	349800
201506	Other Notifiable Offences	Other Notifiable	Ealing	48	349800
201506	Robbery	Personal Property	Ealing	68	349800
201506	Burglary	Burglary In A Dwelling	Ealing	146	349800
201506	Theft & Handling	Theft From Shops	Ealing	116	349800
201506	Theft & Handling	Handling Stolen Goods	Ealing	8	349800
201506	Violence Against The Person	Assault With Injury	Ealing	172	349800
201506	Criminal Damage	Criminal Damage To Other Building	Ealing	24	349800
201506	Drugs	Drug Trafficking	Ealing	7	349800
201506	Theft & Handling	Theft/Taking Of Motor Vehicle	Ealing	67	349800
201506	Violence Against The Person	Offensive Weapon	Ealing	12	349800
201506	Sexual Offences	Other Sexual	Ealing	29	349800
201506	Criminal Damage	Criminal Damage To Dwelling	Ealing	43	349800
201506	Drugs	Possession Of Drugs	Ealing	108	349800
201506	Violence Against The Person	Other Violence	Ealing	36	349800
201506	Criminal Damage	Criminal Damage To Motor Vehicle	Ealing	111	349800
201506	Burglary	Burglary In Other Buildings	Ealing	49	349800
201506	Violence Against The Person	Common Assault	Ealing	227	349800
201506	Criminal Damage	Other Criminal Damage	Ealing	53	349800
201506	Robbery	Business Property	Ealing	4	349800
201506	Theft & Handling	Other Theft Person	Ealing	50	349800
201506	Sexual Offences	Rape	Ealing	17	349800
201506	Violence Against The Person	Wounding/GBH	Ealing	85	349800
201506	Theft & Handling	Motor Vehicle Interference & Tampering	Ealing	52	349800
201506	Fraud & Forgery	Other Fraud & Forgery	Ealing	3	349800
201506	Drugs	Other Drugs	Ealing	3	349800
201506	Theft & Handling	Other Theft	Ealing	324	349800
201506	Robbery	Personal Property	Enfield	64	329200
201506	Burglary	Burglary In Other Buildings	Enfield	42	329200
201506	Robbery	Business Property	Enfield	4	329200
201506	Theft & Handling	Motor Vehicle Interference & Tampering	Enfield	27	329200
201506	Violence Against The Person	Wounding/GBH	Enfield	62	329200
201506	Theft & Handling	Theft/Taking Of Motor Vehicle	Enfield	43	329200
201506	Violence Against The Person	Assault With Injury	Enfield	141	329200
201506	Criminal Damage	Criminal Damage To Motor Vehicle	Enfield	70	329200
201506	Violence Against The Person	Common Assault	Enfield	156	329200
201506	Violence Against The Person	Other Violence	Enfield	21	329200
201506	Drugs	Possession Of Drugs	Enfield	86	329200
201506	Sexual Offences	Other Sexual	Enfield	17	329200
201506	Violence Against The Person	Harassment	Enfield	199	329200
201506	Theft & Handling	Theft From Motor Vehicle	Enfield	184	329200
201506	Theft & Handling	Theft/Taking Of Pedal Cycle	Enfield	20	329200
201506	Theft & Handling	Other Theft Person	Enfield	40	329200
201506	Burglary	Burglary In A Dwelling	Enfield	137	329200
201506	Theft & Handling	Handling Stolen Goods	Enfield	2	329200
201506	Other Notifiable Offences	Other Notifiable	Enfield	38	329200
201506	Criminal Damage	Other Criminal Damage	Enfield	51	329200
201506	Fraud & Forgery	Other Fraud & Forgery	Enfield	3	329200
201506	Sexual Offences	Rape	Enfield	15	329200
201506	Theft & Handling	Theft From Shops	Enfield	74	329200
201506	Other Notifiable Offences	Going Equipped	Enfield	2	329200
201506	Criminal Damage	Criminal Damage To Other Building	Enfield	10	329200
201506	Drugs	Drug Trafficking	Enfield	9	329200
201506	Criminal Damage	Criminal Damage To Dwelling	Enfield	34	329200
201506	Violence Against The Person	Offensive Weapon	Enfield	13	329200
201506	Theft & Handling	Other Theft	Enfield	276	329200
201506	Robbery	Personal Property	Greenwich	37	270200
201506	Violence Against The Person	Harassment	Greenwich	196	270200
201506	Criminal Damage	Criminal Damage To Dwelling	Greenwich	49	270200
201506	Fraud & Forgery	Other Fraud & Forgery	Greenwich	3	270200
201506	Theft & Handling	Theft From Shops	Greenwich	99	270200
201506	Burglary	Burglary In A Dwelling	Greenwich	98	270200
201506	Robbery	Business Property	Greenwich	2	270200
201506	Theft & Handling	Theft From Motor Vehicle	Greenwich	102	270200
201506	Theft & Handling	Theft/Taking Of Pedal Cycle	Greenwich	23	270200
201506	Drugs	Other Drugs	Greenwich	1	270200
201506	Theft & Handling	Theft/Taking Of Motor Vehicle	Greenwich	65	270200
201506	Violence Against The Person	Other Violence	Greenwich	29	270200
201506	Violence Against The Person	Assault With Injury	Greenwich	150	270200
201506	Theft & Handling	Motor Vehicle Interference & Tampering	Greenwich	26	270200
201506	Violence Against The Person	Common Assault	Greenwich	169	270200
201506	Criminal Damage	Criminal Damage To Other Building	Greenwich	10	270200
201506	Drugs	Drug Trafficking	Greenwich	11	270200
201506	Theft & Handling	Handling Stolen Goods	Greenwich	1	270200
201506	Criminal Damage	Other Criminal Damage	Greenwich	50	270200
201506	Theft & Handling	Other Theft Person	Greenwich	35	270200
201506	Burglary	Burglary In Other Buildings	Greenwich	56	270200
201506	Violence Against The Person	Offensive Weapon	Greenwich	7	270200
201506	Sexual Offences	Rape	Greenwich	11	270200
201506	Theft & Handling	Other Theft	Greenwich	249	270200
201506	Other Notifiable Offences	Other Notifiable	Greenwich	55	270200
201506	Sexual Offences	Other Sexual	Greenwich	26	270200
201506	Criminal Damage	Criminal Damage To Motor Vehicle	Greenwich	79	270200
201506	Violence Against The Person	Murder	Greenwich	1	270200
201506	Violence Against The Person	Wounding/GBH	Greenwich	77	270200
201506	Drugs	Possession Of Drugs	Greenwich	53	270200
201506	Theft & Handling	Theft/Taking Of Motor Vehicle	Hackney	46	265400
201506	Criminal Damage	Criminal Damage To Motor Vehicle	Hackney	78	265400
201506	Criminal Damage	Criminal Damage To Other Building	Hackney	21	265400
201506	Burglary	Burglary In Other Buildings	Hackney	105	265400
201506	Robbery	Personal Property	Hackney	101	265400
201506	Violence Against The Person	Common Assault	Hackney	227	265400
201506	Criminal Damage	Criminal Damage To Dwelling	Hackney	38	265400
201506	Burglary	Burglary In A Dwelling	Hackney	107	265400
201506	Violence Against The Person	Offensive Weapon	Hackney	22	265400
201506	Theft & Handling	Handling Stolen Goods	Hackney	3	265400
201506	Sexual Offences	Rape	Hackney	28	265400
201506	Violence Against The Person	Harassment	Hackney	253	265400
201506	Theft & Handling	Theft From Shops	Hackney	65	265400
201506	Violence Against The Person	Other Violence	Hackney	37	265400
201506	Theft & Handling	Theft From Motor Vehicle	Hackney	120	265400
201506	Sexual Offences	Other Sexual	Hackney	40	265400
201506	Robbery	Business Property	Hackney	7	265400
201506	Violence Against The Person	Wounding/GBH	Hackney	88	265400
201506	Fraud & Forgery	Other Fraud & Forgery	Hackney	1	265400
201506	Other Notifiable Offences	Going Equipped	Hackney	3	265400
201506	Theft & Handling	Other Theft Person	Hackney	224	265400
201506	Violence Against The Person	Assault With Injury	Hackney	174	265400
201506	Theft & Handling	Motor Vehicle Interference & Tampering	Hackney	24	265400
201506	Drugs	Drug Trafficking	Hackney	5	265400
201506	Theft & Handling	Theft/Taking Of Pedal Cycle	Hackney	132	265400
201506	Drugs	Other Drugs	Hackney	1	265400
201506	Drugs	Possession Of Drugs	Hackney	92	265400
201506	Other Notifiable Offences	Other Notifiable	Hackney	36	265400
201506	Criminal Damage	Other Criminal Damage	Hackney	58	265400
201506	Theft & Handling	Other Theft	Hackney	342	265400
201506	Criminal Damage	Other Criminal Damage	Hammersmith and Fulham	49	181700
201506	Theft & Handling	Other Theft	Hammersmith and Fulham	285	181700
201506	Burglary	Burglary In Other Buildings	Hammersmith and Fulham	46	181700
201506	Theft & Handling	Theft/Taking Of Pedal Cycle	Hammersmith and Fulham	69	181700
201506	Criminal Damage	Criminal Damage To Motor Vehicle	Hammersmith and Fulham	36	181700
201506	Theft & Handling	Motor Vehicle Interference & Tampering	Hammersmith and Fulham	20	181700
201506	Theft & Handling	Theft/Taking Of Motor Vehicle	Hammersmith and Fulham	57	181700
201506	Robbery	Personal Property	Hammersmith and Fulham	20	181700
201506	Violence Against The Person	Harassment	Hammersmith and Fulham	176	181700
201506	Theft & Handling	Theft From Motor Vehicle	Hammersmith and Fulham	126	181700
201506	Criminal Damage	Criminal Damage To Dwelling	Hammersmith and Fulham	24	181700
201506	Robbery	Business Property	Hammersmith and Fulham	1	181700
201506	Violence Against The Person	Other Violence	Hammersmith and Fulham	20	181700
201506	Drugs	Possession Of Drugs	Hammersmith and Fulham	72	181700
201506	Burglary	Burglary In A Dwelling	Hammersmith and Fulham	81	181700
201506	Theft & Handling	Theft From Shops	Hammersmith and Fulham	111	181700
201506	Sexual Offences	Other Sexual	Hammersmith and Fulham	22	181700
201506	Violence Against The Person	Wounding/GBH	Hammersmith and Fulham	72	181700
201506	Other Notifiable Offences	Other Notifiable	Hammersmith and Fulham	41	181700
201506	Violence Against The Person	Common Assault	Hammersmith and Fulham	117	181700
201506	Violence Against The Person	Offensive Weapon	Hammersmith and Fulham	9	181700
201506	Theft & Handling	Other Theft Person	Hammersmith and Fulham	56	181700
201506	Criminal Damage	Criminal Damage To Other Building	Hammersmith and Fulham	8	181700
201506	Theft & Handling	Handling Stolen Goods	Hammersmith and Fulham	11	181700
201506	Drugs	Drug Trafficking	Hammersmith and Fulham	3	181700
201506	Sexual Offences	Rape	Hammersmith and Fulham	13	181700
201506	Drugs	Other Drugs	Hammersmith and Fulham	1	181700
201506	Violence Against The Person	Assault With Injury	Hammersmith and Fulham	97	181700
201506	Other Notifiable Offences	Going Equipped	Hammersmith and Fulham	3	181700
201506	Violence Against The Person	Murder	Haringey	1	271000
201506	Criminal Damage	Criminal Damage To Other Building	Haringey	13	271000
201506	Criminal Damage	Criminal Damage To Dwelling	Haringey	47	271000
201506	Violence Against The Person	Wounding/GBH	Haringey	71	271000
201506	Theft & Handling	Motor Vehicle Interference & Tampering	Haringey	26	271000
201506	Theft & Handling	Theft/Taking Of Pedal Cycle	Haringey	69	271000
201506	Criminal Damage	Other Criminal Damage	Haringey	63	271000
201506	Other Notifiable Offences	Going Equipped	Haringey	1	271000
201506	Theft & Handling	Handling Stolen Goods	Haringey	3	271000
201506	Burglary	Burglary In Other Buildings	Haringey	62	271000
201506	Robbery	Personal Property	Haringey	89	271000
201506	Violence Against The Person	Offensive Weapon	Haringey	16	271000
201506	Sexual Offences	Rape	Haringey	12	271000
201506	Theft & Handling	Theft From Motor Vehicle	Haringey	139	271000
201506	Sexual Offences	Other Sexual	Haringey	26	271000
201506	Robbery	Business Property	Haringey	7	271000
201506	Violence Against The Person	Harassment	Haringey	203	271000
201506	Criminal Damage	Criminal Damage To Motor Vehicle	Haringey	76	271000
201506	Theft & Handling	Other Theft Person	Haringey	103	271000
201506	Violence Against The Person	Assault With Injury	Haringey	142	271000
201506	Theft & Handling	Theft/Taking Of Motor Vehicle	Haringey	47	271000
201506	Fraud & Forgery	Other Fraud & Forgery	Haringey	5	271000
201506	Violence Against The Person	Other Violence	Haringey	22	271000
201506	Violence Against The Person	Common Assault	Haringey	147	271000
201506	Drugs	Possession Of Drugs	Haringey	88	271000
201506	Theft & Handling	Other Theft	Haringey	323	271000
201506	Drugs	Drug Trafficking	Haringey	8	271000
201506	Other Notifiable Offences	Other Notifiable	Haringey	37	271000
201506	Burglary	Burglary In A Dwelling	Haringey	136	271000
201506	Theft & Handling	Theft From Shops	Haringey	82	271000
201506	Theft & Handling	Other Theft Person	Harrow	21	249900
201506	Burglary	Burglary In Other Buildings	Harrow	34	249900
201506	Robbery	Personal Property	Harrow	22	249900
201506	Criminal Damage	Other Criminal Damage	Harrow	30	249900
201506	Violence Against The Person	Other Violence	Harrow	16	249900
201506	Theft & Handling	Theft From Motor Vehicle	Harrow	79	249900
201506	Sexual Offences	Other Sexual	Harrow	17	249900
201506	Burglary	Burglary In A Dwelling	Harrow	82	249900
201506	Sexual Offences	Rape	Harrow	4	249900
201506	Theft & Handling	Theft From Shops	Harrow	72	249900
201506	Theft & Handling	Handling Stolen Goods	Harrow	1	249900
201506	Robbery	Business Property	Harrow	4	249900
201506	Criminal Damage	Criminal Damage To Motor Vehicle	Harrow	50	249900
201506	Criminal Damage	Criminal Damage To Dwelling	Harrow	22	249900
201506	Drugs	Possession Of Drugs	Harrow	29	249900
201506	Violence Against The Person	Offensive Weapon	Harrow	4	249900
201506	Violence Against The Person	Harassment	Harrow	124	249900
201506	Theft & Handling	Other Theft	Harrow	131	249900
201506	Theft & Handling	Theft/Taking Of Motor Vehicle	Harrow	21	249900
201506	Violence Against The Person	Assault With Injury	Harrow	71	249900
201506	Theft & Handling	Theft/Taking Of Pedal Cycle	Harrow	18	249900
201506	Violence Against The Person	Common Assault	Harrow	93	249900
201506	Theft & Handling	Motor Vehicle Interference & Tampering	Harrow	18	249900
201506	Violence Against The Person	Wounding/GBH	Harrow	37	249900
201506	Drugs	Drug Trafficking	Harrow	1	249900
201506	Criminal Damage	Criminal Damage To Other Building	Harrow	14	249900
201506	Other Notifiable Offences	Other Notifiable	Harrow	14	249900
201506	Drugs	Other Drugs	Havering	1	247200
201506	Theft & Handling	Theft From Motor Vehicle	Havering	92	247200
201506	Theft & Handling	Theft/Taking Of Pedal Cycle	Havering	21	247200
201506	Criminal Damage	Criminal Damage To Dwelling	Havering	34	247200
201506	Violence Against The Person	Harassment	Havering	156	247200
201506	Robbery	Business Property	Havering	2	247200
201506	Robbery	Personal Property	Havering	25	247200
201506	Fraud & Forgery	Other Fraud & Forgery	Havering	1	247200
201506	Burglary	Burglary In A Dwelling	Havering	108	247200
201506	Theft & Handling	Theft From Shops	Havering	93	247200
201506	Theft & Handling	Theft/Taking Of Motor Vehicle	Havering	71	247200
201506	Violence Against The Person	Other Violence	Havering	11	247200
201506	Criminal Damage	Criminal Damage To Other Building	Havering	10	247200
201506	Violence Against The Person	Assault With Injury	Havering	100	247200
201506	Theft & Handling	Motor Vehicle Interference & Tampering	Havering	18	247200
201506	Violence Against The Person	Common Assault	Havering	134	247200
201506	Sexual Offences	Rape	Havering	7	247200
201506	Other Notifiable Offences	Other Notifiable	Havering	27	247200
201506	Theft & Handling	Other Theft	Havering	197	247200
201506	Drugs	Drug Trafficking	Havering	5	247200
201506	Theft & Handling	Handling Stolen Goods	Havering	1	247200
201506	Criminal Damage	Other Criminal Damage	Havering	42	247200
201506	Violence Against The Person	Offensive Weapon	Havering	10	247200
201506	Theft & Handling	Other Theft Person	Havering	42	247200
201506	Burglary	Burglary In Other Buildings	Havering	42	247200
201506	Sexual Offences	Other Sexual	Havering	26	247200
201506	Criminal Damage	Criminal Damage To Motor Vehicle	Havering	50	247200
201506	Violence Against The Person	Wounding/GBH	Havering	32	247200
201506	Drugs	Possession Of Drugs	Havering	57	247200
201506	Criminal Damage	Criminal Damage To Dwelling	Hillingdon	29	296600
201506	Criminal Damage	Criminal Damage To Other Building	Hillingdon	16	296600
201506	Violence Against The Person	Assault With Injury	Hillingdon	174	296600
201506	Theft & Handling	Theft/Taking Of Motor Vehicle	Hillingdon	35	296600
201506	Criminal Damage	Criminal Damage To Motor Vehicle	Hillingdon	106	296600
201506	Drugs	Drug Trafficking	Hillingdon	1	296600
201506	Theft & Handling	Other Theft Person	Hillingdon	35	296600
201506	Violence Against The Person	Other Violence	Hillingdon	30	296600
201506	Theft & Handling	Theft From Motor Vehicle	Hillingdon	149	296600
201506	Burglary	Burglary In A Dwelling	Hillingdon	101	296600
201506	Violence Against The Person	Offensive Weapon	Hillingdon	3	296600
201506	Drugs	Possession Of Drugs	Hillingdon	78	296600
201506	Theft & Handling	Motor Vehicle Interference & Tampering	Hillingdon	33	296600
201506	Violence Against The Person	Wounding/GBH	Hillingdon	53	296600
201506	Robbery	Business Property	Hillingdon	4	296600
201506	Violence Against The Person	Common Assault	Hillingdon	195	296600
201506	Robbery	Personal Property	Hillingdon	18	296600
201506	Drugs	Other Drugs	Hillingdon	1	296600
201506	Violence Against The Person	Harassment	Hillingdon	250	296600
201506	Theft & Handling	Theft/Taking Of Pedal Cycle	Hillingdon	31	296600
201506	Other Notifiable Offences	Going Equipped	Hillingdon	1	296600
201506	Burglary	Burglary In Other Buildings	Hillingdon	66	296600
201506	Sexual Offences	Rape	Hillingdon	12	296600
201506	Theft & Handling	Theft From Shops	Hillingdon	129	296600
201506	Theft & Handling	Handling Stolen Goods	Hillingdon	2	296600
201506	Other Notifiable Offences	Other Notifiable	Hillingdon	36	296600
201506	Sexual Offences	Other Sexual	Hillingdon	24	296600
201506	Fraud & Forgery	Other Fraud & Forgery	Hillingdon	2	296600
201506	Theft & Handling	Other Theft	Hillingdon	250	296600
201506	Criminal Damage	Other Criminal Damage	Hillingdon	55	296600
201506	Criminal Damage	Other Criminal Damage	Hounslow	50	271800
201506	Burglary	Burglary In A Dwelling	Hounslow	73	271800
201506	Burglary	Burglary In Other Buildings	Hounslow	45	271800
201506	Violence Against The Person	Wounding/GBH	Hounslow	61	271800
201506	Theft & Handling	Other Theft Person	Hounslow	35	271800
201506	Other Notifiable Offences	Other Notifiable	Hounslow	37	271800
201506	Theft & Handling	Other Theft	Hounslow	199	271800
201506	Criminal Damage	Criminal Damage To Motor Vehicle	Hounslow	90	271800
201506	Theft & Handling	Handling Stolen Goods	Hounslow	2	271800
201506	Theft & Handling	Theft From Shops	Hounslow	164	271800
201506	Fraud & Forgery	Other Fraud & Forgery	Hounslow	2	271800
201506	Theft & Handling	Theft/Taking Of Pedal Cycle	Hounslow	64	271800
201506	Theft & Handling	Theft From Motor Vehicle	Hounslow	190	271800
201506	Violence Against The Person	Harassment	Hounslow	261	271800
201506	Theft & Handling	Motor Vehicle Interference & Tampering	Hounslow	22	271800
201506	Robbery	Personal Property	Hounslow	24	271800
201506	Other Notifiable Offences	Going Equipped	Hounslow	2	271800
201506	Robbery	Business Property	Hounslow	3	271800
201506	Violence Against The Person	Common Assault	Hounslow	142	271800
201506	Violence Against The Person	Offensive Weapon	Hounslow	6	271800
201506	Violence Against The Person	Other Violence	Hounslow	28	271800
201506	Sexual Offences	Other Sexual	Hounslow	37	271800
201506	Drugs	Possession Of Drugs	Hounslow	68	271800
201506	Violence Against The Person	Assault With Injury	Hounslow	121	271800
201506	Criminal Damage	Criminal Damage To Other Building	Hounslow	13	271800
201506	Criminal Damage	Criminal Damage To Dwelling	Hounslow	46	271800
201506	Theft & Handling	Theft/Taking Of Motor Vehicle	Hounslow	43	271800
201506	Sexual Offences	Rape	Hounslow	15	271800
201506	Drugs	Drug Trafficking	Hounslow	2	271800
201506	Burglary	Burglary In Other Buildings	Islington	74	224600
201506	Theft & Handling	Other Theft Person	Islington	302	224600
201506	Fraud & Forgery	Other Fraud & Forgery	Islington	2	224600
201506	Criminal Damage	Other Criminal Damage	Islington	52	224600
201506	Theft & Handling	Theft/Taking Of Motor Vehicle	Islington	58	224600
201506	Sexual Offences	Other Sexual	Islington	31	224600
201506	Violence Against The Person	Other Violence	Islington	27	224600
201506	Violence Against The Person	Common Assault	Islington	156	224600
201506	Other Notifiable Offences	Other Notifiable	Islington	38	224600
201506	Sexual Offences	Rape	Islington	11	224600
201506	Violence Against The Person	Harassment	Islington	261	224600
201506	Criminal Damage	Criminal Damage To Dwelling	Islington	40	224600
201506	Robbery	Business Property	Islington	8	224600
201506	Robbery	Personal Property	Islington	80	224600
201506	Violence Against The Person	Murder	Islington	1	224600
201506	Theft & Handling	Other Theft	Islington	340	224600
201506	Violence Against The Person	Wounding/GBH	Islington	71	224600
201506	Drugs	Possession Of Drugs	Islington	110	224600
201506	Violence Against The Person	Offensive Weapon	Islington	8	224600
201506	Drugs	Drug Trafficking	Islington	5	224600
201506	Theft & Handling	Theft From Shops	Islington	117	224600
201506	Burglary	Burglary In A Dwelling	Islington	145	224600
201506	Criminal Damage	Criminal Damage To Other Building	Islington	11	224600
201506	Theft & Handling	Handling Stolen Goods	Islington	2	224600
201506	Theft & Handling	Motor Vehicle Interference & Tampering	Islington	27	224600
201506	Violence Against The Person	Assault With Injury	Islington	136	224600
201506	Criminal Damage	Criminal Damage To Motor Vehicle	Islington	59	224600
201506	Theft & Handling	Theft/Taking Of Pedal Cycle	Islington	100	224600
201506	Theft & Handling	Theft From Motor Vehicle	Islington	114	224600
201506	Sexual Offences	Rape	Kensington and Chelsea	7	155800
201506	Violence Against The Person	Assault With Injury	Kensington and Chelsea	80	155800
201506	Drugs	Other Drugs	Kensington and Chelsea	1	155800
201506	Criminal Damage	Criminal Damage To Dwelling	Kensington and Chelsea	11	155800
201506	Drugs	Drug Trafficking	Kensington and Chelsea	2	155800
201506	Theft & Handling	Theft/Taking Of Motor Vehicle	Kensington and Chelsea	84	155800
201506	Violence Against The Person	Harassment	Kensington and Chelsea	159	155800
201506	Burglary	Burglary In Other Buildings	Kensington and Chelsea	46	155800
201506	Drugs	Possession Of Drugs	Kensington and Chelsea	90	155800
201506	Sexual Offences	Other Sexual	Kensington and Chelsea	14	155800
201506	Theft & Handling	Other Theft Person	Kensington and Chelsea	98	155800
201506	Robbery	Personal Property	Kensington and Chelsea	24	155800
201506	Criminal Damage	Criminal Damage To Motor Vehicle	Kensington and Chelsea	28	155800
201506	Burglary	Burglary In A Dwelling	Kensington and Chelsea	83	155800
201506	Theft & Handling	Handling Stolen Goods	Kensington and Chelsea	1	155800
201506	Robbery	Business Property	Kensington and Chelsea	3	155800
201506	Theft & Handling	Theft From Shops	Kensington and Chelsea	159	155800
201506	Violence Against The Person	Offensive Weapon	Kensington and Chelsea	8	155800
201506	Theft & Handling	Theft From Motor Vehicle	Kensington and Chelsea	134	155800
201506	Other Notifiable Offences	Going Equipped	Kensington and Chelsea	1	155800
201506	Theft & Handling	Motor Vehicle Interference & Tampering	Kensington and Chelsea	22	155800
201506	Criminal Damage	Criminal Damage To Other Building	Kensington and Chelsea	6	155800
201506	Violence Against The Person	Wounding/GBH	Kensington and Chelsea	31	155800
201506	Theft & Handling	Theft/Taking Of Pedal Cycle	Kensington and Chelsea	49	155800
201506	Other Notifiable Offences	Other Notifiable	Kensington and Chelsea	21	155800
201506	Violence Against The Person	Other Violence	Kensington and Chelsea	8	155800
201506	Criminal Damage	Other Criminal Damage	Kensington and Chelsea	25	155800
201506	Violence Against The Person	Common Assault	Kensington and Chelsea	100	155800
201506	Theft & Handling	Other Theft	Kensington and Chelsea	340	155800
201506	Theft & Handling	Other Theft	Kingston upon Thames	129	170900
201506	Violence Against The Person	Common Assault	Kingston upon Thames	64	170900
201506	Sexual Offences	Other Sexual	Kingston upon Thames	17	170900
201506	Violence Against The Person	Wounding/GBH	Kingston upon Thames	31	170900
